Year,Month,Date,Station,Min_Temp_C,Avg_Temp_C,Max_Temp_C,Avg_Humidity_%,Avg_Pressure_hPa,Avg_Wind_Speed_kmh,Max_Wind_Speed_kmh,Total_Precipitation_mm,Common_Condition
2024,2,2024-02-20,Mace Head,0.4,4.55,9.0,86.25,1009.47,20.05,34.1,106.7,Rainy
2024,2,2024-02-21,Mace Head,0.5,4.81,10.2,86.25,1013.8,19.27,33.3,95.4,Rainy
2024,2,2024-02-22,Mace Head,0.8,5.38,9.9,85.98,1011.28,18.96,32.8,79.1,Rainy
2024,2,2024-02-23,Mace Head,0.8,5.25,10.3,86.58,1011.29,19.23,32.5,91.3,Rainy
2024,2,2024-02-24,Mace Head,0.2,4.76,9.8,87.37,1008.97,19.18,32.3,81.0,Rainy
2024,2,2024-02-25,Mace Head,0.5,5.53,8.8,84.22,1011.93,19.1,34.7,97.9,Rainy
2024,2,2024-02-26,Mace Head,1.2,5.15,10.8,85.29,1010.88,22.47,34.8,84.2,Rainy
2024,2,2024-02-27,Mace Head,1.1,4.93,9.6,84.37,1012.6,16.75,33.8,99.2,Rainy
2024,2,2024-02-28,Mace Head,0.0,5.22,9.9,84.4,1005.58,22.3,34.7,110.7,Rainy
2024,2,2024-02-29,Mace Head,0.1,4.98,9.6,85.36,1011.93,23.31,34.9,102.8,Rainy
2024,3,2024-03-01,Mace Head,5.0,8.4,12.7,83.15,1012.9,20.21,34.5,86.8,Rainy
2024,3,2024-03-02,Mace Head,3.3,8.48,13.4,85.45,1007.21,19.25,31.0,78.6,Rainy
2024,3,2024-03-03,Mace Head,3.9,8.68,13.0,84.89,1009.82,22.9,34.1,73.7,Rainy
2024,3,2024-03-04,Mace Head,5.0,8.96,13.6,83.9,1008.71,17.77,34.4,52.2,Rainy
2024,3,2024-03-05,Mace Head,5.0,9.5,13.6,83.86,1008.81,17.43,34.6,63.4,Rainy
2024,3,2024-03-06,Mace Head,2.7,8.67,13.3,84.99,1010.12,18.36,30.3,91.8,Rainy
2024,3,2024-03-07,Mace Head,4.1,9.2,14.3,85.6,1012.75,17.29,34.4,44.8,Cloudy
2024,3,2024-03-08,Mace Head,4.5,7.99,12.2,85.39,1011.52,20.52,35.0,93.3,Rainy
2024,3,2024-03-09,Mace Head,4.6,9.12,13.6,84.32,1012.8,22.52,34.1,59.7,Rainy
2024,3,2024-03-10,Mace Head,4.9,8.61,13.0,85.91,1007.55,17.87,33.2,93.4,Rainy
2024,3,2024-03-11,Mace Head,4.5,8.88,13.1,84.78,1006.31,23.1,34.8,67.9,Rainy
2024,3,2024-03-12,Mace Head,3.8,8.75,14.4,85.59,1011.15,20.03,33.5,81.3,Rainy
2024,3,2024-03-13,Mace Head,3.8,8.77,13.1,83.77,1009.7,17.94,31.7,63.9,Rainy
2024,3,2024-03-14,Mace Head,4.2,8.69,13.3,84.71,1011.72,22.11,34.5,103.5,Rainy
2024,3,2024-03-15,Mace Head,3.3,8.33,13.4,84.16,1011.41,20.3,32.5,70.8,Rainy
2024,3,2024-03-16,Mace Head,3.2,8.32,11.0,84.84,1012.18,18.66,34.7,77.7,Rainy
2024,3,2024-03-17,Mace Head,4.3,8.78,13.8,84.84,1010.1,21.58,33.9,85.8,Rainy
2024,3,2024-03-18,Mace Head,3.9,8.92,13.2,85.1,1012.93,23.7,34.9,87.1,Rainy
2024,3,2024-03-19,Mace Head,3.1,8.22,13.0,84.77,1009.17,17.6,31.3,99.7,Rainy
2024,3,2024-03-20,Mace Head,3.1,8.12,12.4,83.19,1012.27,18.0,34.8,101.7,Rainy
2024,3,2024-03-21,Mace Head,3.6,8.05,13.8,87.1,1009.77,19.42,33.9,81.1,Rainy
2024,3,2024-03-22,Mace Head,4.7,8.0,12.9,84.79,1010.49,19.7,32.6,72.5,Rainy
2024,3,2024-03-23,Mace Head,3.4,8.34,13.9,85.85,1008.22,15.88,34.9,85.2,Rainy
2024,3,2024-03-24,Mace Head,2.5,8.35,13.5,85.62,1006.92,16.8,33.8,86.3,Rainy
2024,3,2024-03-25,Mace Head,4.7,8.55,13.3,84.45,1012.12,22.54,32.1,88.0,Rainy
2024,3,2024-03-26,Mace Head,3.8,8.15,12.2,83.83,1010.51,21.36,35.0,82.6,Rainy
2024,3,2024-03-27,Mace Head,4.9,8.82,14.1,84.53,1005.54,19.89,34.9,64.5,Rainy
2024,3,2024-03-28,Mace Head,4.7,8.17,11.4,84.68,1010.82,21.97,34.3,82.2,Rainy
2024,3,2024-03-29,Mace Head,3.5,8.88,13.6,85.92,1010.28,13.75,29.8,67.0,Rainy
2024,3,2024-03-30,Mace Head,2.6,8.67,12.9,84.45,1010.15,17.47,34.2,55.6,Rainy
2024,3,2024-03-31,Mace Head,3.7,8.85,13.6,85.19,1010.92,20.4,34.4,78.3,Rainy
2024,4,2024-04-01,Mace Head,3.4,8.27,13.7,84.86,1008.66,16.55,32.7,55.6,Rainy
2024,4,2024-04-02,Mace Head,4.6,8.63,13.6,86.5,1014.39,20.14,34.5,56.0,Rainy
2024,4,2024-04-03,Mace Head,3.7,8.92,13.8,84.61,1007.52,19.62,33.3,79.5,Rainy
2024,4,2024-04-04,Mace Head,3.9,9.03,13.6,85.95,1010.79,22.04,34.4,59.7,Rainy
2024,4,2024-04-05,Mace Head,3.9,8.92,13.9,86.07,1012.42,20.19,32.6,92.8,Rainy
2024,4,2024-04-06,Mace Head,2.5,7.92,12.3,85.69,1009.62,18.94,35.0,77.2,Rainy
2024,4,2024-04-07,Mace Head,4.1,8.55,13.0,85.0,1010.52,21.45,34.5,90.6,Rainy
2024,4,2024-04-08,Mace Head,3.1,8.75,14.4,85.28,1008.09,19.24,33.5,86.7,Rainy
2024,4,2024-04-09,Mace Head,4.0,8.52,13.3,84.26,1009.74,19.4,33.1,91.4,Rainy
2024,4,2024-04-10,Mace Head,3.6,8.77,13.2,85.05,1008.15,23.07,34.7,66.6,Rainy
2024,4,2024-04-11,Mace Head,3.0,8.42,14.4,85.38,1009.29,20.52,34.6,50.6,Rainy
2024,4,2024-04-12,Mace Head,3.6,8.37,13.0,84.96,1009.54,18.94,34.7,94.5,Rainy
2024,4,2024-04-13,Mace Head,3.5,8.42,11.9,86.17,1011.68,19.85,33.8,78.1,Rainy
2024,4,2024-04-14,Mace Head,4.1,8.86,12.2,86.08,1010.46,22.15,34.3,63.0,Rainy
2024,4,2024-04-15,Mace Head,4.6,8.29,13.7,85.5,1007.06,21.01,34.2,78.6,Rainy
2024,4,2024-04-16,Mace Head,4.6,9.12,14.4,85.42,1011.98,17.6,33.7,58.7,Rainy
2024,4,2024-04-17,Mace Head,4.8,8.8,14.5,86.9,1010.75,18.41,32.5,78.5,Rainy
2024,4,2024-04-18,Mace Head,4.2,8.5,14.7,85.6,1011.42,22.54,33.8,62.7,Rainy
2024,4,2024-04-19,Mace Head,3.0,9.18,12.9,83.64,1009.15,18.12,35.0,65.7,Rainy
2024,4,2024-04-20,Mace Head,4.6,8.31,12.9,85.45,1006.99,19.31,34.5,75.2,Rainy
2024,4,2024-04-21,Mace Head,3.9,8.57,14.2,86.05,1011.27,20.4,34.6,74.1,Rainy
2024,4,2024-04-22,Mace Head,4.2,8.82,12.5,87.68,1008.91,18.47,32.3,82.3,Rainy
2024,4,2024-04-23,Mace Head,3.4,8.36,13.2,86.84,1009.15,19.81,33.7,54.6,Rainy
2024,4,2024-04-24,Mace Head,4.3,8.79,13.7,85.99,1011.57,20.33,34.9,68.8,Rainy
2024,4,2024-04-25,Mace Head,3.2,8.92,12.9,85.33,1008.05,17.18,34.9,60.9,Rainy
2024,4,2024-04-26,Mace Head,3.0,8.68,12.8,85.65,1011.98,19.59,35.0,76.5,Rainy
2024,4,2024-04-27,Mace Head,4.3,8.45,12.3,86.49,1011.22,21.48,34.3,58.5,Rainy
2024,4,2024-04-28,Mace Head,3.3,8.31,14.2,85.67,1009.6,22.28,34.6,84.1,Rainy
2024,4,2024-04-29,Mace Head,3.2,8.65,13.2,84.35,1006.95,22.25,34.8,57.8,Rainy
2024,4,2024-04-30,Mace Head,3.1,7.79,13.1,84.75,1009.61,19.9,34.5,105.1,Rainy
2024,5,2024-05-01,Mace Head,3.5,8.8,13.9,85.14,1009.35,18.79,34.5,92.1,Rainy
2024,5,2024-05-02,Mace Head,3.4,7.95,12.6,84.41,1010.0,18.88,33.3,67.6,Rainy
2024,5,2024-05-03,Mace Head,2.8,8.21,12.3,84.61,1008.52,16.64,29.5,90.4,Rainy
2024,5,2024-05-04,Mace Head,4.0,8.53,13.8,86.1,1008.62,20.8,34.9,89.7,Rainy
2024,5,2024-05-05,Mace Head,3.7,8.78,14.1,86.18,1010.92,19.78,34.8,79.3,Rainy
2024,5,2024-05-06,Mace Head,3.2,8.01,12.5,84.78,1011.88,17.47,30.8,47.4,Rainy
2024,5,2024-05-07,Mace Head,4.3,8.52,13.8,87.15,1010.76,19.57,34.6,58.4,Rainy
2024,5,2024-05-08,Mace Head,3.2,8.61,14.2,86.24,1011.44,19.03,34.5,63.5,Rainy
2024,5,2024-05-09,Mace Head,3.2,8.76,12.9,85.45,1013.38,22.27,34.7,69.0,Rainy
2024,5,2024-05-10,Mace Head,3.1,8.36,13.5,84.74,1007.0,19.5,34.7,85.1,Rainy
2024,5,2024-05-11,Mace Head,3.6,8.52,12.9,86.07,1010.95,18.87,30.3,73.0,Rainy
2024,5,2024-05-12,Mace Head,2.6,8.6,13.8,85.09,1009.78,19.65,34.2,72.9,Rainy
2024,5,2024-05-13,Mace Head,3.1,8.29,13.3,86.96,1009.57,18.21,33.4,63.7,Rainy
2024,5,2024-05-14,Mace Head,4.3,9.08,13.0,88.73,1010.76,23.81,34.8,94.1,Rainy
2024,5,2024-05-15,Mace Head,3.4,7.75,12.9,84.29,1011.55,19.52,33.1,71.7,Rainy
2024,5,2024-05-16,Mace Head,2.2,8.12,13.2,85.4,1008.28,19.6,34.3,79.2,Rainy
2024,5,2024-05-17,Mace Head,3.5,9.33,14.4,85.0,1010.44,21.17,34.7,78.0,Rainy
2024,5,2024-05-18,Mace Head,3.4,8.64,12.5,83.35,1007.95,18.09,33.7,95.6,Rainy
2024,5,2024-05-19,Mace Head,5.1,8.27,13.4,87.88,1011.01,19.92,34.5,88.6,Rainy
2024,5,2024-05-20,Mace Head,4.7,8.46,12.7,84.7,1010.77,20.88,34.6,81.6,Rainy
2024,5,2024-05-21,Mace Head,3.8,8.6,13.9,85.16,1009.81,20.15,32.9,57.4,Rainy
2024,5,2024-05-22,Mace Head,3.8,8.43,12.1,86.3,1009.35,15.84,30.4,78.8,Rainy
2024,5,2024-05-23,Mace Head,3.4,7.79,13.1,85.46,1010.43,18.55,30.8,75.4,Rainy
2024,5,2024-05-24,Mace Head,4.1,8.38,12.4,84.62,1009.72,20.45,34.2,64.8,Cloudy
2024,5,2024-05-25,Mace Head,3.7,8.62,13.7,86.0,1009.89,20.4,33.7,67.0,Rainy
2024,5,2024-05-26,Mace Head,3.0,8.49,14.0,86.86,1011.55,20.79,33.8,59.4,Clear
2024,5,2024-05-27,Mace Head,3.8,9.04,14.4,83.59,1009.95,18.3,30.0,100.1,Rainy
2024,5,2024-05-28,Mace Head,3.5,8.73,13.7,84.65,1009.48,19.2,34.4,81.1,Rainy
2024,5,2024-05-29,Mace Head,3.9,8.9,14.1,84.02,1007.41,21.66,31.9,75.9,Rainy
2024,5,2024-05-30,Mace Head,2.4,8.77,14.0,85.02,1008.47,19.88,34.8,77.4,Rainy
2024,5,2024-05-31,Mace Head,4.0,8.37,13.3,85.88,1005.82,19.78,34.8,81.1,Rainy
2024,6,2024-06-01,Mace Head,11.1,14.88,19.9,85.98,1011.49,21.57,34.3,79.2,Rainy
2024,6,2024-06-02,Mace Head,11.3,14.85,19.4,84.53,1008.26,20.91,34.7,88.1,Rainy
2024,6,2024-06-03,Mace Head,11.1,14.12,19.6,84.72,1011.0,19.78,33.9,82.2,Rainy
2024,6,2024-06-04,Mace Head,9.5,14.67,19.0,85.45,1011.11,22.12,34.3,74.9,Rainy
2024,6,2024-06-05,Mace Head,9.1,14.66,18.6,87.16,1009.18,17.8,31.3,75.8,Rainy
2024,6,2024-06-06,Mace Head,10.8,14.48,19.3,85.68,1008.52,17.44,28.8,78.4,Rainy
2024,6,2024-06-07,Mace Head,9.6,15.07,20.1,87.4,1011.76,19.18,32.5,90.8,Rainy
2024,6,2024-06-08,Mace Head,8.1,14.43,19.9,86.04,1012.68,21.11,34.1,62.5,Rainy
2024,6,2024-06-09,Mace Head,10.2,14.47,18.7,85.53,1008.58,18.54,34.3,51.0,Rainy
2024,6,2024-06-10,Mace Head,10.0,14.95,19.5,83.86,1009.1,20.62,31.2,54.5,Rainy
2024,6,2024-06-11,Mace Head,9.5,14.57,19.3,85.0,1010.02,16.08,30.5,49.6,Cloudy
2024,6,2024-06-12,Mace Head,9.4,13.96,20.0,84.32,1009.16,16.26,32.0,77.6,Rainy
2024,6,2024-06-13,Mace Head,8.6,14.89,20.4,85.84,1007.0,19.67,34.2,85.0,Rainy
2024,6,2024-06-14,Mace Head,10.7,15.17,20.1,86.02,1006.57,18.3,33.7,71.3,Rainy
2024,6,2024-06-15,Mace Head,11.9,14.92,19.6,85.82,1010.57,17.91,34.9,69.1,Rainy
2024,6,2024-06-16,Mace Head,9.8,14.85,19.3,86.72,1009.36,22.17,34.7,84.2,Rainy
2024,6,2024-06-17,Mace Head,9.5,14.55,19.4,85.9,1007.4,16.19,32.2,88.7,Rainy
2024,6,2024-06-18,Mace Head,9.6,14.31,18.1,85.9,1009.15,19.06,33.7,77.1,Rainy
2024,6,2024-06-19,Mace Head,9.4,14.61,19.4,85.68,1010.71,19.87,33.9,110.7,Rainy
2024,6,2024-06-20,Mace Head,9.7,14.86,20.8,85.39,1009.29,19.97,34.0,71.7,Rainy
2024,6,2024-06-21,Mace Head,9.7,14.55,19.0,86.19,1010.26,21.92,34.6,43.4,Rainy
2024,6,2024-06-22,Mace Head,10.0,14.39,19.2,86.05,1010.88,15.29,33.2,56.6,Rainy
2024,6,2024-06-23,Mace Head,8.5,14.0,17.7,84.16,1012.92,20.84,34.7,60.0,Rainy
2024,6,2024-06-24,Mace Head,10.4,14.33,20.9,84.75,1012.32,21.3,34.1,77.6,Rainy
2024,6,2024-06-25,Mace Head,10.0,14.42,19.9,83.49,1011.35,17.9,27.9,87.9,Rainy
2024,6,2024-06-26,Mace Head,11.8,14.72,18.0,84.6,1011.61,17.12,31.8,81.7,Rainy
2024,6,2024-06-27,Mace Head,10.1,13.69,19.2,84.06,1012.35,19.98,34.3,75.9,Rainy
2024,6,2024-06-28,Mace Head,9.7,14.39,18.7,85.84,1010.24,21.01,34.8,60.1,Rainy
2024,6,2024-06-29,Mace Head,10.0,14.25,20.4,85.45,1009.45,21.65,33.7,55.8,Rainy
2024,6,2024-06-30,Mace Head,9.3,14.67,19.2,83.5,1011.03,21.86,34.7,67.2,Rainy
2024,7,2024-07-01,Mace Head,9.5,14.51,18.6,85.87,1008.48,18.4,33.4,76.4,Rainy
2024,7,2024-07-02,Mace Head,9.2,14.65,18.8,85.85,1008.32,20.25,33.4,83.3,Rainy
2024,7,2024-07-03,Mace Head,9.8,14.63,19.4,86.68,1009.28,19.05,34.8,66.4,Rainy
2024,7,2024-07-04,Mace Head,9.5,14.41,19.2,84.97,1010.7,20.56,34.7,76.8,Rainy
2024,7,2024-07-05,Mace Head,9.6,14.19,19.1,83.15,1005.35,18.64,34.6,64.0,Rainy
2024,7,2024-07-06,Mace Head,10.2,14.28,18.4,83.34,1012.08,19.76,34.9,72.6,Rainy
2024,7,2024-07-07,Mace Head,10.1,14.07,18.6,86.15,1008.83,22.53,34.9,61.0,Cloudy
2024,7,2024-07-08,Mace Head,9.6,14.33,18.7,86.25,1009.92,18.7,34.0,63.4,Rainy
2024,7,2024-07-09,Mace Head,11.0,14.81,19.2,84.78,1009.9,23.0,34.7,63.8,Rainy
2024,7,2024-07-10,Mace Head,9.4,14.32,19.2,84.88,1009.92,21.45,34.8,72.3,Rainy
2024,7,2024-07-11,Mace Head,9.9,14.74,20.2,85.07,1008.8,21.08,34.8,72.5,Rainy
2024,7,2024-07-12,Mace Head,9.8,15.01,19.8,85.48,1009.35,19.62,33.9,69.2,Rainy
2024,7,2024-07-13,Mace Head,8.1,14.52,19.2,82.85,1009.3,22.35,34.9,71.2,Rainy
2024,7,2024-07-14,Mace Head,9.6,14.32,19.4,86.15,1009.99,19.48,32.9,61.8,Rainy
2024,7,2024-07-15,Mace Head,8.7,14.43,18.5,84.69,1010.87,24.41,34.1,85.4,Rainy
2024,7,2024-07-16,Mace Head,9.4,14.74,20.3,82.42,1010.14,18.31,34.7,100.3,Rainy
2024,7,2024-07-17,Mace Head,9.8,14.54,17.7,84.02,1009.43,18.55,34.8,101.1,Rainy
2024,7,2024-07-18,Mace Head,9.8,14.68,19.6,83.8,1007.9,21.16,34.4,82.6,Rainy
2024,7,2024-07-19,Mace Head,10.2,14.61,19.2,83.52,1011.18,19.11,34.1,78.5,Rainy
2024,7,2024-07-20,Mace Head,11.7,14.58,18.3,85.18,1008.74,18.55,31.4,74.6,Rainy
2024,7,2024-07-21,Mace Head,11.2,15.0,19.4,86.14,1010.9,21.2,34.6,83.4,Rainy
2024,7,2024-07-22,Mace Head,9.9,14.41,18.5,84.62,1009.46,18.76,33.9,70.5,Rainy
2024,7,2024-07-23,Mace Head,9.6,14.61,19.9,84.66,1007.17,18.29,34.8,68.2,Rainy
2024,7,2024-07-24,Mace Head,10.1,14.56,19.9,84.85,1010.43,23.07,33.0,55.7,Rainy
2024,7,2024-07-25,Mace Head,8.8,14.38,19.5,83.18,1007.46,20.4,34.5,76.6,Rainy
2024,7,2024-07-26,Mace Head,9.8,14.48,18.8,85.87,1010.94,19.42,34.9,70.9,Rainy
2024,7,2024-07-27,Mace Head,9.5,14.88,20.5,82.38,1015.19,18.53,32.6,75.9,Rainy
2024,7,2024-07-28,Mace Head,9.9,15.04,19.0,84.55,1011.49,19.74,34.6,86.2,Rainy
2024,7,2024-07-29,Mace Head,11.1,14.29,18.9,83.67,1012.71,21.36,34.6,92.3,Rainy
2024,7,2024-07-30,Mace Head,8.7,14.49,20.2,84.34,1010.69,18.88,31.0,76.7,Rainy
2024,7,2024-07-31,Mace Head,9.7,14.93,19.3,87.37,1013.42,22.11,34.4,59.2,Cloudy
2024,8,2024-08-01,Mace Head,10.5,13.97,18.8,84.63,1007.78,20.0,34.7,95.5,Rainy
2024,8,2024-08-02,Mace Head,10.8,14.55,18.4,83.46,1010.09,20.49,33.9,87.0,Rainy
2024,8,2024-08-03,Mace Head,9.5,13.96,18.6,85.64,1009.88,20.4,34.3,100.4,Rainy
2024,8,2024-08-04,Mace Head,8.8,14.02,18.2,85.73,1007.2,19.82,30.3,59.6,Rainy
2024,8,2024-08-05,Mace Head,9.2,14.2,19.5,85.32,1010.44,17.78,34.5,77.9,Rainy
2024,8,2024-08-06,Mace Head,9.4,14.27,19.5,86.24,1009.34,20.63,32.4,62.0,Partly Cloudy
2024,8,2024-08-07,Mace Head,10.9,14.46,17.6,85.64,1009.79,21.6,34.5,95.3,Rainy
2024,8,2024-08-08,Mace Head,10.4,14.25,18.4,84.18,1010.26,20.59,34.1,75.5,Rainy
2024,8,2024-08-09,Mace Head,10.2,14.9,19.4,85.47,1007.58,20.85,35.0,81.1,Rainy
2024,8,2024-08-10,Mace Head,9.9,14.39,19.3,85.67,1007.88,22.1,35.0,100.5,Rainy
2024,8,2024-08-11,Mace Head,9.8,14.53,18.7,85.72,1009.53,16.2,31.9,97.7,Rainy
2024,8,2024-08-12,Mace Head,10.2,14.96,19.1,84.2,1014.08,20.15,34.3,88.6,Rainy
2024,8,2024-08-13,Mace Head,8.9,13.78,19.0,86.73,1009.9,22.18,34.1,80.6,Rainy
2024,8,2024-08-14,Mace Head,8.5,14.14,19.2,85.22,1007.89,23.42,34.9,70.2,Rainy
2024,8,2024-08-15,Mace Head,9.7,14.7,19.3,85.69,1009.38,18.12,32.2,75.5,Rainy
2024,8,2024-08-16,Mace Head,8.8,14.24,18.4,85.49,1008.92,20.81,34.0,92.5,Rainy
2024,8,2024-08-17,Mace Head,8.8,14.24,19.9,85.46,1014.11,20.3,30.9,61.0,Rainy
2024,8,2024-08-18,Mace Head,9.8,14.72,18.5,85.84,1010.27,18.78,32.3,38.7,Clear
2024,8,2024-08-19,Mace Head,8.2,14.36,20.3,87.41,1011.74,18.08,33.7,69.6,Rainy
2024,8,2024-08-20,Mace Head,9.8,14.82,19.4,83.32,1009.06,18.58,32.9,81.6,Rainy
2024,8,2024-08-21,Mace Head,9.1,14.27,19.4,86.11,1011.27,19.23,34.9,79.3,Rainy
2024,8,2024-08-22,Mace Head,9.6,14.62,18.6,85.32,1007.31,23.19,34.9,61.5,Rainy
2024,8,2024-08-23,Mace Head,9.1,14.26,19.1,85.32,1009.15,16.17,34.0,84.7,Rainy
2024,8,2024-08-24,Mace Head,9.9,14.89,20.0,83.22,1011.41,19.57,33.1,59.3,Rainy
2024,8,2024-08-25,Mace Head,10.2,14.73,19.3,86.71,1009.1,17.29,32.8,76.6,Rainy
2024,8,2024-08-26,Mace Head,10.6,14.52,17.9,85.48,1007.75,18.25,34.6,83.4,Rainy
2024,8,2024-08-27,Mace Head,9.1,14.39,19.9,83.49,1008.38,19.5,34.0,71.6,Rainy
2024,8,2024-08-28,Mace Head,10.5,14.51,18.5,83.9,1007.56,20.85,34.4,61.1,Cloudy
2024,8,2024-08-29,Mace Head,10.5,14.26,19.1,84.82,1009.2,17.92,32.8,82.4,Rainy
2024,8,2024-08-30,Mace Head,9.1,14.06,19.2,84.16,1010.62,18.06,33.1,62.8,Rainy
2024,8,2024-08-31,Mace Head,8.8,14.37,19.0,84.0,1010.64,20.97,33.5,76.3,Rainy
2024,9,2024-09-01,Mace Head,5.2,10.03,14.7,85.01,1009.55,17.35,34.5,70.7,Rainy
2024,9,2024-09-02,Mace Head,5.5,9.85,14.3,81.93,1012.35,20.72,33.9,61.6,Rainy
2024,9,2024-09-03,Mace Head,4.8,10.02,13.7,83.79,1008.32,19.32,31.8,75.4,Rainy
2024,9,2024-09-04,Mace Head,4.6,9.98,15.2,83.99,1011.4,18.34,34.7,72.1,Rainy
2024,9,2024-09-05,Mace Head,4.7,9.79,15.2,84.38,1008.78,22.84,34.9,37.1,Cloudy
2024,9,2024-09-06,Mace Head,5.3,9.96,14.0,83.61,1010.1,22.18,33.1,69.2,Rainy
2024,9,2024-09-07,Mace Head,5.8,9.69,12.5,84.76,1008.92,20.68,32.0,67.0,Rainy
2024,9,2024-09-08,Mace Head,4.2,9.88,15.7,85.85,1010.39,18.24,34.2,102.8,Rainy
2024,9,2024-09-09,Mace Head,5.5,10.03,15.1,85.08,1007.81,20.92,33.6,95.0,Rainy
2024,9,2024-09-10,Mace Head,7.0,9.83,14.8,85.05,1010.48,21.92,34.8,79.2,Rainy
2024,9,2024-09-11,Mace Head,5.1,10.15,14.2,84.09,1013.05,20.9,33.3,71.5,Rainy
2024,9,2024-09-12,Mace Head,6.8,10.6,14.8,85.65,1009.97,20.19,33.4,89.0,Rainy
2024,9,2024-09-13,Mace Head,5.3,10.1,13.8,84.2,1012.46,20.57,33.7,95.7,Rainy
2024,9,2024-09-14,Mace Head,5.8,10.32,15.2,83.85,1012.33,23.16,33.5,72.2,Rainy
2024,9,2024-09-15,Mace Head,5.5,9.74,14.5,85.61,1010.82,20.95,35.0,58.9,Rainy
2024,9,2024-09-16,Mace Head,5.0,9.73,14.7,82.42,1007.49,21.6,33.8,76.7,Rainy
2024,9,2024-09-17,Mace Head,4.9,10.03,14.7,84.83,1006.06,19.96,33.0,56.0,Rainy
2024,9,2024-09-18,Mace Head,5.6,9.3,13.6,85.55,1007.88,19.44,34.9,73.0,Rainy
2024,9,2024-09-19,Mace Head,5.6,9.97,13.9,86.36,1006.64,20.61,34.7,102.0,Rainy
2024,9,2024-09-20,Mace Head,6.3,10.6,15.3,85.9,1012.09,18.7,33.5,57.3,Rainy
2024,9,2024-09-21,Mace Head,4.4,10.0,14.9,84.63,1007.9,21.2,34.2,42.5,Rainy
2024,9,2024-09-22,Mace Head,5.3,10.04,14.8,85.28,1011.04,17.26,32.4,114.3,Rainy
2024,9,2024-09-23,Mace Head,5.2,10.13,13.3,85.83,1010.47,22.38,34.8,87.2,Rainy
2024,9,2024-09-24,Mace Head,7.0,10.41,14.3,85.68,1012.38,21.95,34.6,72.6,Rainy
2024,9,2024-09-25,Mace Head,5.8,10.02,14.1,85.09,1009.39,24.5,34.4,67.4,Rainy
2024,9,2024-09-26,Mace Head,5.1,10.32,14.4,86.07,1010.7,19.87,33.6,57.8,Rainy
2024,9,2024-09-27,Mace Head,4.5,9.91,14.2,84.18,1012.87,20.5,34.9,79.7,Rainy
2024,9,2024-09-28,Mace Head,5.4,10.0,14.6,84.68,1009.07,20.34,34.5,61.1,Rainy
2024,9,2024-09-29,Mace Head,6.4,10.14,14.6,85.67,1008.23,19.43,34.9,86.8,Rainy
2024,9,2024-09-30,Mace Head,5.3,9.75,13.6,84.1,1011.29,20.59,34.8,84.6,Rainy
2024,10,2024-10-01,Mace Head,5.3,9.99,13.8,86.6,1010.78,19.11,32.7,69.0,Rainy
2024,10,2024-10-02,Mace Head,5.5,10.06,13.1,85.48,1010.22,23.18,34.8,69.1,Rainy
2024,10,2024-10-03,Mace Head,5.1,9.87,14.6,85.5,1012.03,18.72,32.4,80.4,Rainy
2024,10,2024-10-04,Mace Head,5.7,10.45,15.5,86.75,1006.95,22.24,34.6,89.1,Rainy
2024,10,2024-10-05,Mace Head,6.4,10.39,13.7,85.4,1011.21,20.67,34.0,55.4,Rainy
2024,10,2024-10-06,Mace Head,5.6,9.63,14.8,85.4,1007.97,20.95,34.3,69.6,Rainy
2024,10,2024-10-07,Mace Head,4.6,9.65,15.7,83.79,1007.57,19.91,34.1,52.8,Rainy
2024,10,2024-10-08,Mace Head,5.7,9.82,12.9,87.1,1009.92,17.45,34.7,72.2,Rainy
2024,10,2024-10-09,Mace Head,5.5,9.71,12.9,85.26,1006.95,18.63,32.0,99.4,Rainy
2024,10,2024-10-10,Mace Head,4.8,10.06,14.4,84.81,1010.6,17.49,32.7,52.5,Rainy
2024,10,2024-10-11,Mace Head,5.8,9.97,14.6,85.28,1009.88,17.2,29.6,92.1,Rainy
2024,10,2024-10-12,Mace Head,5.4,9.54,14.8,84.88,1008.52,20.45,33.5,62.6,Rainy
2024,10,2024-10-13,Mace Head,4.4,10.05,15.2,84.31,1007.32,21.57,34.0,89.0,Rainy
2024,10,2024-10-14,Mace Head,5.3,9.96,14.0,85.85,1013.69,18.41,32.0,72.8,Rainy
2024,10,2024-10-15,Mace Head,5.9,10.13,14.4,86.22,1012.52,19.05,33.1,58.5,Rainy
2024,10,2024-10-16,Mace Head,4.9,9.96,14.3,87.55,1008.55,19.3,34.6,63.0,Rainy
2024,10,2024-10-17,Mace Head,5.5,10.28,14.7,85.55,1012.19,18.03,33.1,78.5,Rainy
2024,10,2024-10-18,Mace Head,6.3,10.05,13.5,85.35,1009.69,18.58,32.7,44.1,Clear
2024,10,2024-10-19,Mace Head,6.5,10.34,14.6,83.17,1010.35,21.88,33.6,77.7,Rainy
2024,10,2024-10-20,Mace Head,6.7,9.87,14.8,85.51,1008.68,19.11,34.9,60.5,Rainy
2024,10,2024-10-21,Mace Head,7.3,10.55,14.5,84.81,1011.42,18.07,34.3,73.1,Rainy
2024,10,2024-10-22,Mace Head,4.7,9.93,14.8,84.4,1009.05,22.78,34.6,64.5,Rainy
2024,10,2024-10-23,Mace Head,4.2,9.54,13.2,83.07,1006.42,20.62,34.5,73.5,Rainy
